geneID	symbol	P0205	P0322	P0407	P0508	P1116
100288413	ERVMER34-1	0	311	5	2	1
100288428	LMCD1-AS1	11	21	53	7	25
100288432	IL10RB-AS1	58	87	32	51	66
100288485	MTRNR2L7	1	0	0	0	0
100288486	DDX11L9	1	2	1	0	11
100288520	USP17L15	0	0	0	0	0
100288524	WI2-2373I1.2	0	0	0	0	0
100288527	REXO1L2P	0	0	0	0	0
100288615	WHAMMP1	27	94	112	45	37
100288637	LOC100288637	54	136	59	119	121
100288687	DUX4	0	0	0	0	0
100288730	PAN3-AS1	37	178	178	31	42
100288748	LOC100288748	0	2	0	0	1
100288778	LOC100288778	128	223	75	422	5
100288797	TMEM239	0	0	0	0	0
100288805	HYDIN2	2	2	0	0	3
100288814	CLDN34	2	0	1	5	0
100288831	SRGAP3-AS3	0	2	0	2	0
100288842	LOC100288842	34	34	62	12	3
100288846	LOC100288846	115	96	246	73	19
100288911	LOC100288911	8	67	5	17	14
100288966	LOC100288966	0	0	0	0	0
100288974	BMS1P21	5	5	5	0	4
100289017	MOXD2P	0	4	0	0	7
100289019	SLC25A25-AS1	169	220	157	346	233
100289092	ATP2A1-AS1	5	16	199	18	52
100289137	FAM95C	1	26	1	1	8
100289150	FAM197Y5	0	6	0	0	0
100289178	GNG12-AS1	24	205	18	8	126
100289187	TMEM225B	10	6	7	5	0
100289211	LINC00624	3	1	2	5	2
100289230	LOC100289230	48	43	88	295	134
100289255	LINC00675	22	11	1	8	56
100289341	MAN1B1-AS1	66	59	33	42	28
100289361	LOC100289361	35	33	116	128	30
100289373	UBAC2-AS1	49	47	185	26	21
100289388	KCTD21-AS1	80	261	143	92	34
100289410	MCF2L-AS1	52	29	160	16	2
100289462	DEFB4B	0	0	0	0	0
100289473	LOC100289473	1	6	1	1	5
100289495	LOC100289495	32	16	90	30	3
100289509	KCNIP2-AS1	21	17	12	5	8
100289511	LOC100289511	646	1080	666	1153	119
100289561	LOC100289561	217	344	614	197	447
100289635	ZNF605	104	311	498	253	906
100289650	PSG8-AS1	0	1	0	0	3
100289656	LOC100289656	3	0	0	2	0
100289673	LINC01848	0	2	0	0	0
100289678	ZNF783	169	759	463	137	302
100292680	LINC00942	4	4937	4	5	5
100293516	ZNF587B	359	849	258	245	486
100293534	C4B_2	57025	65632	23574	32064	30753
100294145	LOC100294145	290	1036	349	316	238
100294362	LOC100294362	221	1120	444	300	156
100294720	NHEG1	0	0	0	0	0
1003	CDH5	1641	1946	1289	2044	153
100302112	MIR1284	0	1	0	0	1
100302113	MIR1200	0	0	0	0	0
100302115	MIR1468	0	0	0	0	0
100302116	MIR1265	0	0	0	0	0
100302117	MIR320B1	0	0	0	0	0
100302118	MIR1286	0	0	0	0	1
100302119	MIR1538	1	2	9	0	0
100302121	MIR1276	0	0	0	0	0
100302123	MIR1275	0	0	0	0	0
100302124	MIR1288	0	0	0	0	0
100302126	MIR1471	0	0	0	0	0
100302127	MIR1470	0	0	0	0	0
100302129	MIR1915	13	3	24	12	3
100302131	MIR302F	0	0	0	0	0
100302132	MIR1182	82	150	17	11	1
100302133	MIR1287	0	48	0	1	2
100302134	MIR1289-2	0	0	0	0	0
100302135	MIR320C1	0	0	0	0	7
100302136	MIR1252	0	0	0	0	0
100302137	MIR1914	11	42	16	57	112
100302138	MIR1292	64	302	126	177	55
100302139	MIR1537	0	0	0	0	0
100302141	MIR1913	0	0	0	0	0
100302142	MIR1246	0	0	0	0	0
100302144	MIR1912	0	0	0	0	0
100302145	MIR1247	0	2	0	0	1
100302149	MIR1249	0	1	0	0	1
100302150	MIR1296	0	0	0	3	0
100302152	MIR548N	0	0	0	0	0
100302153	MIR1298	0	0	0	0	0
100302155	MIR1256	0	0	0	0	0
100302156	MIR1229	123	150	92	169	87
100302157	MIR1185-1	0	0	0	0	0
100302158	MIR1231	0	2	0	0	0
100302161	MIR1205	0	0	0	0	0
100302163	MIR1278	0	0	0	0	0
100302164	MIR2113	0	0	0	0	0
100302166	MIR1322	0	0	0	0	0
100302168	MIR1257	0	1	0	0	2
100302169	MIR320D2	0	0	0	0	0
100302170	MIR1206	0	0	0	0	10
100302172	MIR1258	0	0	0	0	0
100302174	MIR1307	152	101	7	16	59
100302175	MIR1207	0	1	0	0	2
100302178	MIR1295A	16	0	2	40	19
100302179	MIR1270	0	0	0	0	0
100302182	MIR1279	16	24	7	41	6
100302184	MIR1272	0	1	0	0	0
100302185	MIR1204	3	18	1	11	34
100302186	MIR548I3	0	0	0	0	0
100302187	MIR1297	0	0	0	0	0
100302188	MIR1243	0	0	0	0	0
100302190	MIR1976	0	0	0	0	0
100302191	MIR548I4	0	0	0	0	0
100302192	MIR548F1	0	0	0	0	0
100302195	MIR320C2	0	0	0	0	0
100302196	MIR1234	4	13	2	3	14
100302197	MIR1306	25	123	45	17	16
100302201	MIR1228	7	5	13	9	5
100302202	MIR1266	0	0	0	0	0
100302204	MIR548I1	0	0	0	0	0
100302205	MIR1283-2	0	0	0	0	0
100302208	MIR1253	0	0	0	0	0
100302209	MIR1185-2	0	0	0	0	0
100302210	MIR1909	69	100	51	58	135
100302211	MIR1203	0	1	0	2	0
100302212	MIR1324	0	0	0	0	0
100302213	MIR1181	684	917	480	502	353
100302214	MIR1277	0	0	0	0	0
100302217	MIR1827	0	0	0	0	0
100302219	MIR1245A	0	2	0	0	0
100302220	MIR1293	0	0	0	0	3
100302222	MIR1911	0	0	0	0	0
100302224	MIR2110	9	82	14	9	4
100302225	MIR2053	0	0	0	0	0
100302226	MIR1238	6	5	8	2	7
100302229	MIR1250	0	0	0	0	0
100302232	MIR1226	58	90	62	97	38
100302235	MIR1179	0	0	0	0	0
100302236	MIR1260A	0	0	0	0	0
100302237	MIR1281	5	62	32	6	5
100302238	MIR103B1	0	0	0	0	0
100302239	MIR548F5	1	4	1	1	0
100302240	MIR1304	1	20	8	9	9
100302242	MIR1236	7	6	1	9	13
100302243	MIR1972-1	2	1	0	1	0
100302246	MIR1301	0	2	0	0	0
100302250	MIR1197	0	0	0	0	0
100302251	MIR1264	0	0	0	0	0
100302254	MIR1282	11597	13071	10710	7053	8399
100302255	MIR1323	0	0	0	0	0
100302256	MIR1180	2	0	10	0	0
100302257	MIR1539	7	2	0	0	0
100302258	MIR1469	11	33	26	11	5
100302260	MIR2052	1	0	0	0	0
100302261	MIR1910	0	0	0	0	0
100302263	MIR1908	0	1	6	1	0
100302265	MIR1283-1	0	0	0	0	0
100302267	MIR2054	0	0	0	0	0
100302270	MIR1305	0	0	0	0	0
100302274	MIR1178	0	11	10	12	4
100302277	MIR548I2	0	0	0	0	2
100302279	MIR1262	0	0	0	0	0
100302280	MIR1237	14	32	12	13	1
100302281	MIR1208	0	0	0	0	0
100302282	MIR103B2	5	3	2	4	1
100302283	MIR1227	57	71	53	59	65
100302285	MIR1244-1	1	7	4	1	21
100302287	MIR548H3	0	0	0	0	0
100302289	MIR1251	0	0	0	0	0
100302290	MIR1973	0	0	0	0	0
100302401	RASAL2-AS1	9	93	45	31	22
100302526	FAM41AY2	0	0	0	0	0
100302640	LINC00882	10	19	14	0	1
100302650	BRE-AS1	235	238	360	290	80
100302691	LINC00184	1	1	6	3	2
100302692	FTX	46	62	80	51	331
100302736	TMED7-TICAM2	970	2835	1548	1130	316
100302739	PCNA-AS1	637	1766	1530	2053	252
100302740	FAS-AS1	4	8	1	7	0
100302743	SNORA80B	1	8	0	4	0
100302746	NCRUPAR	0	1	1	0	0
100303453	TSNAX-DISC1	498	1043	561	279	116
100303491	ZEB2-AS1	14	151	30	9	41
100303728	SLC25A5-AS1	2620	4042	2297	2348	504
100303749	LOC100303749	0	0	0	0	0
100303755	PET117	511	676	694	859	247
100306951	PITPNA-AS1	115	303	138	192	118
100306975	NDUFAF4P1	3	1	4	2	0
100309464	OTX2-AS1	0	9	5	0	1
100310812	SPDYE2B	5	27	4	6	31
100310846	ANKRD61	7	32	13	0	108
100313769	MIR320B2	0	4	1	1	19
100313770	MIR548K	1	0	0	0	0
100313771	MIR548F2	0	0	0	0	1
100313772	MIR548M	0	0	0	0	0
100313773	MIR548H2	2	6	1	2	0
100313777	MIR670	0	0	0	0	0
100313778	MIR759	0	0	0	0	0
100313779	MIR2117	1	0	1	2	0
100313780	MIR2278	0	0	0	0	0
100313781	MIR718	2	11	9	2	0
100313824	MIR663B	0	0	0	0	0
100313837	MIR762	551	620	708	398	258
100313838	MIR764	0	0	0	0	0
100313839	MIR2114	0	0	0	0	0
100313841	MIR548Q	0	0	0	0	0
100313842	MIR2276	0	0	0	3	0
100313843	MIR711	0	20	15	0	0
100313884	MIR548H4	7	1	2	0	1
100313886	MIR2116	1	0	1	1	0
100313887	MIR2277	25	129	61	34	4
100313892	MIR761	21	61	53	14	75
100313895	MIR548F4	0	0	0	0	0
100313896	MIR320D1	1	0	0	0	4
100313914	MIR548J	0	1	0	0	0
100313923	MIR449C	0	0	0	0	0
100313938	MIR548G	0	0	0	0	0
100316868	HOTTIP	271	10	570	0	85
100316904	SAP25	124	110	50	45	184
100329109	GCSHP3	268	198	334	238	34
100329135	TRPC5OS	6	4	4	0	11
100335030	LOC100335030	4	19	0	1	33
100337591	SNORA70F	9	0	3	1	9
100337616	CSN1S2BP	0	0	0	0	0
100359394	LINC00102	0	0	0	0	0
10036	CHAF1A	806	1066	806	1793	1666
100379132	SNORA70G	0	0	0	0	2
100379141	SNORA70D	0	1	0	0	5
100379174	MACROD2-AS1	4	1	1	4	13
100379220	TMED11P	0	0	0	0	0
100379224	LOC100379224	296	482	468	284	797
100379249	BOK-AS1	552	417	1014	41	30
100379250	SNORA70E	0	0	0	0	0
100379251	NPPA-AS1	121	246	246	248	134
100379345	MIR181A2HG	8	7	0	2	3
100379571	BACE1-AS	72	393	252	104	88
100379661	GRIK1-AS2	1	12	0	1	13
10038	PARP2	787	743	676	1086	491
100381270	ZBED6	154	1178	540	97	628
10039	PARP3	1621	934	1709	388	253
1004	CDH6	70	1525	82	171	1402
10040	TOM1L1	2091	2066	3384	2875	1056
100419868	ZNF33BP1	0	0	2	1	0
10042	HMGXB4	796	1831	796	861	1978
100422737	LOC100422737	285	230	305	503	29
100422823	MIR4300	0	0	0	0	0
100422824	MIR3128	1	0	0	0	0
100422825	MIR3160-2	0	0	0	0	0
100422826	MIR4274	0	0	0	0	0
100422827	MIR3160-1	0	0	0	0	0
100422828	MIR4287	0	0	0	0	0
100422829	MIR4319	0	0	0	0	0
100422832	MIR3191	4	9	1	3	10
100422833	MIR3188	0	2	1	2	0
100422835	MIR3183	0	0	0	0	0
100422836	MIR3180-3	0	0	0	0	0
100422837	MIR1193	0	1	0	0	0
100422839	MIR3119-1	0	0	0	0	0
100422840	MIR4317	0	0	0	0	0
100422842	MIR3074	28	14	14	14	13
100422845	MIR1233-2	0	0	5	2	1
100422847	MIR514B	5	0	0	0	0
100422851	MIR4316	0	0	0	0	2
100422853	MIR3182	0	0	0	0	0
100422854	MIR3187	0	2	1	0	0
100422855	MIR4301	0	0	0	0	0
100422856	MIR3123	0	0	0	0	0
100422857	MIR4318	0	0	0	0	0
100422858	MIR4285	0	0	0	0	0
100422859	MIR3136	0	2	1	0	0
100422860	MIR4292	11	34	9	5	43
100422861	MIR4306	0	0	0	2	0
100422863	MIR4265	0	0	0	0	0
100422865	MIR4320	0	0	0	0	0
100422866	MIR3115	0	0	1	0	0
100422867	MIR378C	0	0	0	0	0
100422868	MIR4270	0	0	0	0	0
100422869	MIR3152	0	0	0	0	0
100422871	MIR3117	0	0	0	2	0
100422873	MIR4297	3	0	0	1	0
100422874	MIR4279	0	0	0	0	0
100422875	MIR3192	0	3	0	3	0
100422876	MIR3148	0	0	0	0	0
100422877	MIR3202-2	1	0	0	1	2
100422879	MIR3124	0	27	3	4	0
100422880	MIR3162	0	1	0	1	0
100422881	MIR3170	0	0	0	2	2
100422882	MIR3120	7	7	1	6	9
100422883	MIR4325	0	0	0	0	0
100422885	MIR1244-2	196	346	138	163	663
100422886	MIR3179-2	0	0	0	0	0
100422887	MIR4280	0	0	0	0	0
100422888	MIR4264	0	0	0	0	0
100422889	MIR3194	0	0	0	0	2
100422891	MIR4327	0	0	0	0	0
100422892	MIR3157	0	0	0	0	0
100422893	MIR3154	0	0	0	0	0
100422894	MIR4260	375	77	207	12	2
100422895	MIR4294	0	0	0	0	0
100422896	MIR3140	0	0	0	0	0
100422897	MIR4302	0	0	0	0	0
100422898	MIR4255	0	0	0	0	0
100422899	MIR3190	4	9	1	3	10
100422900	MIR3158-1	0	0	0	0	0
100422903	MIR4288	0	1	0	0	0
100422904	MIR3193	0	0	0	0	0
100422905	MIR4311	0	0	0	0	0
100422907	MIR3156-2	0	0	0	0	0
100422908	MIR3129	0	0	0	0	0
100422909	MIR4295	0	0	0	0	0
100422911	MIR500B	0	0	0	0	2
100422912	MIR3200	0	0	0	0	0
100422913	MIR320E	2	9	4	1	76
100422914	MIR4253	0	61	0	0	0
100422915	MIR3065	0	0	0	0	0
100422916	MIR3201	0	0	0	0	0
100422917	MIR4283-1	0	0	0	0	0
100422918	MIR3167	0	0	0	0	0
100422920	MIR548X	0	0	0	0	2
100422924	MIR4303	0	0	0	0	0
100422925	MIR4322	1	0	0	0	0
100422927	MIR4291	0	0	0	0	0
100422928	MIR3127	0	0	0	0	1
100422929	MIR4261	0	0	1	1	0
100422930	MIR4330	0	0	0	0	0
100422931	MIR4304	0	0	0	0	0
100422932	MIR4328	0	0	0	0	0
100422934	MIR3143	2	0	3	4	2
100422936	MIR3153	0	0	1	1	4
100422937	MIR4275	0	0	0	0	0
100422938	MIR3142	0	0	0	0	0
100422939	MIR3147	0	1	21	0	0
100422940	MIR4305	0	0	0	0	2
100422941	MIR4272	0	0	0	0	0
100422943	MIR3189	0	1	2	10	25
100422944	MIR3186	0	2	0	0	0
100422945	MIR4326	0	1	2	0	3
100422947	MIR3122	0	0	0	0	0
100422948	MIR4284	0	1	0	0	4
100422950	MIR3141	0	0	0	0	0
100422952	MIR4271	19	29	39	7	19
100422953	MIR3165	0	0	0	0	0
100422954	MIR4309	0	0	0	0	0
100422955	MIR4273	0	1	1	1	0
100422957	MIR3131	0	17	18	1	4
100422959	MIR4268	0	0	0	0	0
100422962	MIR4281	0	0	0	0	0
100422963	MIR4290	0	0	0	0	0
100422964	MIR3150A	0	0	0	0	0
100422965	MIR4263	12	3	4	3	4
100422966	MIR4277	0	0	0	0	0
100422967	MIR3146	0	0	1	0	0
100422968	MIR4251	0	0	0	0	3
100422969	MIR2909	0	1	0	0	2
100422971	MIR4312	0	4	0	1	11
100422973	MIR3169	0	0	0	0	0
100422974	MIR3178	0	1	1	3	1
100422975	MIR4252	0	0	0	0	0
100422976	MIR4256	0	0	0	0	1
100422977	MIR1184-3	0	0	0	2	0
100422978	MIR3185	0	3	0	0	0
100422979	MIR4324	0	12	1	1	6
100422980	MIR4323	0	0	0	0	0
100422981	MIR3173	0	0	0	0	0
100422983	MIR4314	0	0	0	0	0
100422984	MIR4308	0	3	0	0	4
100422986	MIR3125	0	0	39	0	0
100422987	MIR3202-1	4	0	0	1	2
100422988	MIR3156-1	0	0	0	0	0
100422989	MIR3155A	1	0	0	0	0
100422990	MIR3134	0	0	0	0	0
100422991	MIR1260B	4	32	20	5	0
100422992	MIR3151	0	0	0	0	0
100422993	MIR3130-1	0	0	0	0	0
100422994	MIR4267	0	0	0	0	0
100422995	MIR3175	0	3	0	0	0
100422996	MIR4262	0	0	0	0	0
100422997	MIR4257	5	6	6	2	0
100422998	MIR3199-2	1	0	0	0	0
100422999	MIR4278	0	0	0	2	0
100423001	MIR3145	2	1	0	5	2
100423002	MIR3130-2	0	0	0	0	0
100423003	MIR3184	5	5	0	2	0
100423004	MIR4315-1	26	122	55	36	13
100423005	MIR4282	0	0	0	0	0
100423006	MIR3179-3	0	0	0	0	0
100423009	MIR4329	0	0	0	0	0
100423010	MIR3119-2	0	0	0	0	0
100423011	MIR3138	0	2	0	0	0
100423012	MIR3177	0	0	0	0	0
100423013	MIR4310	1	6	0	0	0
100423014	MIR3196	0	0	0	0	0
100423015	MIR4289	0	0	0	0	0
100423018	MIR3156-3	0	0	0	0	0
100423019	MIR4307	0	0	0	2	0
100423020	MIR4258	9	5	13	9	0
100423021	MIR4298	0	0	0	0	0
100423023	MIR3197	0	1	0	0	2
100423025	MIR3198-1	0	2	0	0	0
100423026	MIR4299	0	0	0	0	0
100423027	MIR4266	0	0	0	0	0
100423028	MIR4254	0	0	0	0	0
100423030	MIR3126	0	0	0	0	0
100423031	MIR4321	22	1	5	4	61
100423032	MIR3121	0	0	0	0	0
100423033	MIR3158-2	0	0	0	0	0
100423034	MIR3199-1	1	0	0	0	0
100423035	MIR4313	0	0	0	0	0
100423036	MIR2355	0	0	0	0	0
100423037	MIR3176	2	4	2	5	0
100423039	MIR3132	11	0	0	1	0
100423041	MIR4296	0	0	0	0	0
100423042	MIR4276	0	0	0	0	0
100423043	MIR4269	0	0	0	1	0
100423062	IGLL5	393	764	67	179	10238
10043	TOM1	2924	3113	1797	2481	1258
100431172	KLRF2	0	0	1	1	5
10044	SH2D3C	422	748	278	511	143
10045	SH2D3A	111	256	125	55	88
10046	MAMLD1	503	577	61	36	589
100462953	MINOS1P1	1	1	4	11	19
100462977	MTRNR2L1	4	1	5	4	17
100462981	MTRNR2L2	52	27	76	57	180
100462983	MTRNR2L3	1	2	2	5	3
100463285	MTRNR2L4	4	6	11	6	14
100463289	MTRNR2L5	0	0	1	0	7
100463482	MTRNR2L6	0	0	2	1	4
100463486	MTRNR2L8	31	15	26	28	112
100463488	MTRNR2L10	1	0	4	3	10
10047	CST8	0	2	0	0	0
10048	RANBP9	1609	2840	1409	1455	1332
10049	DNAJB6	1955	2290	2238	668	716
100498859	LINC00881	2	1	0	27	0
100499177	THAP9-AS1	179	743	428	315	397
100499183	BAALC-AS1	3	42	71	15	4
100499194	LOC100499194	0	1	0	0	0
100499227	USP2-AS1	138	43	100	31	28
100499405	LINC00987	31	173	35	60	132
100499466	LINC00674	1529	3265	3788	2283	1883
100499467	LINC00673	2	955	3	0	5
100499483	CCDC180	49	319	331	388	234
100499484	LOC100499484	22	136	216	81	117
100499489	LOC100499489	340	308	853	144	280
1005	CDH7	0	0	124	0	4
10050	SLC17A4	4729	2319	1601	1195	5880
100500773	LOC100500773	0	0	0	2	3
100500801	MIR3659	0	0	0	0	0
100500802	MIR3685	4	15	7	14	86
100500803	MIR3919	0	0	0	0	0
100500805	NA	10	8	3	16	33
100500807	MIR374C	0	2	0	0	0
100500808	MIR3917	305	588	320	662	267
100500809	MIR23C	0	0	0	0	0
100500810	MIR3620	124	136	102	58	34
100500811	MIR3621	0	1	0	1	9
100500812	MIR3677	2	0	1	1	0
100500813	MIR3646	1	1	34	28	2
100500814	MIR3616	0	0	0	0	0
100500815	MIR3687-1	8	46	33	250	98
100500816	MIR3649	4	2	0	0	4
100500817	MIR3612	0	0	0	0	0
100500818	MIR3945	0	0	0	1	0
100500819	MIR3609	1	3	1	3	6
100500821	MIR3910-1	0	0	0	0	0
100500823	MIR3920	0	0	0	0	0
100500824	MIR3650	3	1	0	3	1
100500825	MIR3660	0	0	0	0	0
100500826	MIR3909	0	0	0	0	2
100500827	MIR3614	35	107	83	42	51
100500828	MIR3619	0	2	0	0	8
100500829	MIR3943	0	0	0	0	0
100500830	MIR550B2	0	1	1	0	0
100500831	MIR3912	0	0	0	0	0
100500832	MIR3658	49	104	39	173	140
100500833	MIR3653	1	23	5	0	2
100500834	MIR3924	0	0	0	0	0
100500835	MIR3907	0	0	0	0	0
100500836	MIR3914-1	0	0	0	0	0
100500837	MIR3606	202	3971	137	94	38
100500838	MIR3926-2	0	0	0	0	0
100500840	MIR3656	122	656	157	226	89
100500841	MIR3678	0	0	0	0	0
100500842	MIR3652	1483	7135	2550	2840	3253
100500843	MIR3922	0	0	0	0	0
100500844	MIR3664	0	0	0	0	0
100500845	MIR642B	0	1	0	0	0
100500846	MIR3689A	0	0	0	0	0
100500847	MIR3615	1124	2807	1948	2308	366
100500849	MIR3916	29	133	95	28	13
100500850	MIR3682	15	7	32	28	15
100500851	MIR3918	1	13	5	6	13
100500852	MIR3180-4	0	2	1	0	0
100500853	MIR3605	121	1071	141	42	31
100500854	MIR3671	4	3	12	6	0
100500856	MIR548Z	0	1	0	0	0
100500857	MIR3939	1	1	1	7	3
100500858	MIR3622A	0	0	0	0	5
100500859	MIR3921	0	0	0	0	0
100500860	MIR3618	7	89	36	5	4
100500861	MIR3665	1	87	37	1	2
100500862	MIR3648-1	8	169	126	1011	514
100500865	MIR3936	9	12	27	18	59
100500866	MIR3941	0	0	0	0	1
100500867	MIR3684	0	0	0	0	0
100500868	MIR3913-2	0	0	0	0	0
100500870	MIR3926-1	0	0	0	0	0
100500871	MIR3622B	0	0	0	0	5
100500872	MIR3911	68	70	20	5	2
100500875	MIR3938	0	0	0	0	0
100500876	MIR3675	1	0	0	0	0
100500878	MIR3679	0	1	0	0	0
100500879	MIR3668	0	0	0	0	0
100500880	MIR3662	0	2	1	4	3
100500881	MIR3688-1	0	0	0	0	0
100500883	MIR550B1	0	0	0	0	0
100500885	MIR3925	0	0	0	0	0
100500887	MIR676	0	0	0	0	0
100500888	MIR3940	282	636	216	310	95
100500891	MIR3935	0	0	0	0	5
100500892	NA	0	0	0	0	0
100500893	MIR3663	0	0	0	0	0
100500894	MIR3690	0	0	0	0	0
100500895	MIR548AA2	0	0	0	0	0
100500896	MIR3666	0	0	0	0	1
100500899	MIR3692	0	0	0	0	0
100500900	MIR3691	0	0	0	0	0
100500901	MIR3928	1	1	0	0	0
100500902	MIR3910-2	0	0	0	0	0
100500903	MIR3913-1	0	0	0	0	0
100500904	MIR3942	0	5	3	3	0
100500905	MIR3661	488	1526	618	940	140
100500906	MIR3689B	0	0	0	0	0
100500907	MIR3150B	0	0	0	0	0
100500908	MIR3613	2	1	1	0	0
100500909	MIR3908	0	1	0	0	0
100500911	MIR3944	6	1	1	2	0
100500913	MIR3714	0	3	0	0	0
100500914	MIR3610	2	22	6	3	4
100500916	MIR3180-5	0	2	0	0	0
100500919	MIR548Y	0	2	0	0	0
100500920	MIR3914-2	0	0	0	0	0
100500938	CCDC179	0	0	1	0	0
100505385	IQCJ-SCHIP1	453	997	887	675	232
100505474	LINC01539	0	0	0	0	4
100505478	TEX48	0	0	0	1	0
100505483	PRKAG2-AS1	281	53	514	282	34
100505495	PCAT19	116	126	77	109	12
100505503	NA	40	58	36	41	37
100505536	ISM1-AS1	1	6	12	4	0
100505538	RBM26-AS1	45	61	56	4	20
100505540	SLIT1-AS1	0	0	0	0	0
100505545	LINC01095	0	1	0	0	0
100505549	LOC100505549	268	496	427	264	421
100505566	LINC00578	2	4	2	0	0
100505576	LINC00672	15	30	6	15	101
100505583	LINC00838	0	0	0	0	0
100505591	LRRC3C	7	0	8	9	0
100505619	LINC00919	0	0	0	0	0
100505622	LOC100505622	1	7	2	1	4
100505624	GTF3C2-AS1	149	669	292	265	61
100505633	LINC01133	4	130	4	1	1606
100505636	LINC01024	45	81	145	49	41
100505641	FGD5-AS1	3339	6388	9849	2802	1585
100505648	RAD51-AS1	19	97	85	53	128
100505658	LOC100505658	1	2	5	6	29
100505659	LINC00967	0	0	1	0	0
100505666	DCST1-AS1	686	258	311	855	168
100505676	RRS1-AS1	12	9	64	21	5
100505678	STARD4-AS1	389	734	246	347	853
100505679	UBE2Q2L	2	4	1	2	0
100505681	NAPA-AS1	905	763	450	472	114
100505687	LINC00888	182	405	405	260	146
100505695	NA	122	102	246	67	21
100505696	SH3BP5-AS1	800	1534	599	963	481
100505702	LINC01094	29	574	24	20	44
100505715	LOC100505715	17	54	93	37	215
100505716	LOC100505716	3	12	3	0	2
100505718	LINC01592	0	6	1	0	0
100505724	KRTAP9-7	0	0	0	0	0
100505738	MIR4458HG	248	139	212	388	206
100505746	ITGB2-AS1	40	132	13	8	94
100505753	KRTAP16-1	0	6	0	0	0
100505761	RPARP-AS1	173	211	172	353	106
100505768	LINC01364	0	0	0	0	3
100505776	LINC01541	0	0	0	0	0
100505782	LOC100505782	0	0	0	0	0
100505783	OSER1-AS1	172	246	636	480	131
100505795	LOC100505795	0	0	0	0	10
100505806	SNHG18	321	297	5	78	50
100505812	CARD8-AS1	115	240	71	77	36
100505817	LOC100505817	0	2	0	0	0
100505826	STK4-AS1	25	21	85	32	3
100505835	LINC01532	2	0	0	0	2
100505839	SH3PXD2A-AS1	0	66	7	0	2
100505841	LOC100505841	0	1	0	1	3
100505845	ROPN1L-AS1	1	2	2	0	6
100505854	APTR	746	557	979	525	1619
100505865	LINC00920	10	22	3	10	1
100505875	LINC01088	4	4	7	2	6
100505876	CEBPZOS	1593	2438	2134	2174	1795
100505881	MAGI2-AS3	125	1336	49	41	44
100505893	SLIT2-IT1	0	1	0	0	0
100505894	TMEM161B-AS1	128	155	112	167	161
100505912	LOC100505912	9	16	11	8	1
100505918	LOC100505918	56	5	12	818	21
100505929	LINC01549	2	6	19	4	4
100505933	ADD3-AS1	8	271	12	4	29
100505964	LINC01304	0	0	0	0	0
100505967	LINC00645	3	10	9	13	65
100505975	ENO1-AS1	3	30	58	11	0
100505978	LOC100505978	0	4	0	2	0
100505989	LINC01207	0	366	0	2	60
100506012	PPP5D1	11	30	4	5	4
100506013	APELA	0	0	0	0	0
100506023	LOC100506023	84	62	92	144	72
100506025	ISPD-AS1	5	3	5	2	12
100506033	PTOV1-AS1	190	621	124	201	422
100506035	LINC00989	2	2	0	3	0
100506046	GAS5-AS1	102	149	66	328	846
100506049	LRRC72	0	0	0	2	2
100506050	LINC01005	0	0	2	0	1
100506054	RNASEH1-AS1	120	154	368	101	38
100506060	SMG1P7	45	31	21	59	178
100506068	DACT3-AS1	0	9	1	0	3
100506070	RBFADN	24	24	33	62	66
100506071	LOC100506071	8	544	256	462	454
100506082	LOC100506082	47	15	26	11	12
100506083	LOC100506083	207	182	389	215	74
100506085	LINC02275	0	0	20	11	0
100506100	LOC100506100	157	94	61	86	5
100506122	LOC100506122	0	0	0	0	0
100506123	LOC100506123	9	10	4	25	30
100506124	LOC100506124	8	55	58	2	27
100506134	TTC21B-AS1	0	3	0	0	8
100506136	NA	13	11	44	3	23
100506144	TMEM35B	1122	1125	927	749	134
100506172	LINC01568	1	0	0	0	1
100506178	LOC100506178	4	20	4	6	4
100506190	LINC00963	2168	1613	642	151	786
100506195	LARGE-AS1	0	2	1	3	4
100506207	LOC100506207	29	76	72	24	0
100506211	MIR210HG	109	292	60	97	519
100506215	PAXBP1-AS1	80	122	172	100	199
100506229	LINC01093	842	1	426	233	0
100506233	RAB30-AS1	137	144	351	351	244
100506241	LL22NC01-81G9.3	14	18	8	16	1
100506243	KRBOX1	20	10	629	13	0
100506274	LOC100506274	0	0	0	0	0
100506305	LINC00958	0	1	7	0	213
100506311	HOTAIRM1	25	111	10	12	454
100506314	LOC100506314	129	167	77	88	44
100506321	LOC100506321	159	412	113	111	71
100506334	LINC00649	110	165	99	3	110
100506343	FAM212B-AS1	2	40	7	11	4
100506368	LOC100506368	19	14	98	49	23
100506384	LOC100506384	0	0	0	0	0
100506385	LINC01426	39	17	0	13	69
100506388	LOC100506388	1	18	12	4	2
100506393	LINC02398	2	6	1	0	0
100506394	GAS6-AS2	133	13	73	10	13
100506403	LOC100506403	0	5	2	0	0
100506409	ELOVL2-AS1	49	74	5	17	11
100506412	LINC00871	0	0	1	0	1
100506421	LINC01158	0	0	0	0	0
100506422	LOC100506422	0	0	0	0	0
100506428	CBR3-AS1	116	58	123	49	115
100506433	LINC00648	0	121	172	2	25
100506436	SPAG5-AS1	878	1674	1200	584	210
100506451	RASSF8-AS1	99	358	246	86	680
100506462	SRD5A3-AS1	134	259	159	115	84
